"Dauer","Zieldauer","Stufe","Art","werbe","kunde","daten","adresse","pers","karte","cash","aktiv","konto","kontonummer","kartennummer","ldauer","karteninhaber","servicekartennummer","fidd","gleich","tabelle","vorname","entsprechen","mailadresse","kombinationen","werbeeinverstaendnis","gold","mehr","nein","seit","ziel","score","wuerde","auswerten","sindliste","information","geko","hallo","broker","aktivkunde","datei","kombi","aktuell","standard","giro","mind","siehe","einzel","format","kommen","bereits","viele","umsatz","zeitraum","beigefuegt","natuerliche","abrechnungskonto","info","land","danke","gruppe","letzte","basis","datenfeld","angabe","porsche","produkt","anzahl","steuer","kampagne","konten","stellung","abrechnung","kreditkarte","erst","monat","kontotyp","felder","benoetige","vorhanden","privat","name","card","personennummer","zahl","priv","stand","business","zeit","noetig","darlehen","folge","mail","datum","status","darl","liste","feld","world","kontoinhaber","auswertung","inhaber","person","nummer"
1.84444444444444,10.2576388888889,0,1,0,0.0666666666666667,0.133333333333333,0,0.0666666666666667,0,0,0,0,0,0,0.612178118026278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0.0666666666666667,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0
2.98819444444444,13.4993055555556,1,1,0,0.0277777777777778,0,0,0,0.0277777777777778,0.0555555555555556,0,0.0555555555555556,0.0277777777777778,0.0277777777777778,1.09466934026855,0.0277777777777778,0.0277777777777778,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,0.0277777777777778,0,0,0,0.0277777777777778,0,0,0,0,0.0277777777777778,0,0,0,0.0277777777777778,0.0277777777777778,0,0.0277777777777778,0,0.0277777777777778,0.0277777777777778,0,0,0.0555555555555556,0,0,0,0,0.0277777777777778,0,0,0,0,0,0.0277777777777778,0,0,0.0277777777777778,0,0,0,0,0,0,0.0277777777777778,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0.0277777777777778
1.97222222222222,4.51319444444444,1,1,0,0.0476190476190476,0,0,0,0,0.0476190476190476,0.0476190476190476,0,0,0,0.679160938585205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0.0952380952380952,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0.0476190476190476,0.0476190476190476,0,0,0,0,0.0476190476190476,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0
7.94444444444444,12.4076388888889,1,1,0,0.04,0,0,0,0,0,0,0,0,0,2.07247287236374,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0.04,0,0,0,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04
13.0222222222222,19.5208333333333,0,0,0,0.0422535211267606,0,0,0,0,0.0422535211267606,0,0,0,0,2.56665729980669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0.0422535211267606,0,0,0,0,0.0140845070422535,0.0140845070422535,0.028169014084507,0,0,0,0,0,0,0,0,0,0.028169014084507,0,0,0,0,0.0563380281690141,0,0,0,0,0,0,0,0.0140845070422535,0,0,0.0140845070422535,0,0,0,0,0,0.0563380281690141,0,0,0,0,0.0140845070422535,0,0.0140845070422535,0,0,0,0,0,0,0,0,0.0422535211267606,0,0,0
2.91736111111111,6.47361111111111,0,1,0,0.024390243902439,0,0,0,0,0,0,0,0,0,1.07067947859934,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0.0487804878048781,0,0,0,0,0,0,0,0,0,0,0,0,0.0487804878048781,0,0.024390243902439,0,0,0,0,0,0,0.0487804878048781,0,0,0,0,0,0,0,0,0,0,0,0,0.0731707317073171,0,0,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0.024390243902439,0.0975609756097561,0,0,0,0,0.0975609756097561,0,0,0,0,0.024390243902439,0,0,0
15.20625,20.5993055555556,0,1,0,0,0,0,0,0,0,0,0.08,0.04,0,2.7217065275497,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.04,0,0.04,0,0.04
4.21805555555556,6.59444444444444,0,1,0,0.0952380952380952,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.142857142857143,0,0,0.119047619047619,0,0.0714285714285714,1.43937425303565,0.0476190476190476,0.0476190476190476,0,0,0,0.0476190476190476,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0.0238095238095238,0.0238095238095238,0,0.0238095238095238,0,0,0,0,0,0,0.0476190476190476,0.0714285714285714,0,0,0.0476190476190476,0,0,0,0,0.0476190476190476,0.0238095238095238,0.0238095238095238,0,0,0.0238095238095238,0,0,0.0714285714285714,0,0,0,0,0.0238095238095238,0,0,0,0,0.0238095238095238,0,0.0476190476190476,0.0238095238095238,0.0714285714285714
13.0715277777778,15.4590277777778,0,1,0,0.00934579439252336,0.0186915887850467,0,0.0186915887850467,0,0.0186915887850467,0.0467289719626168,0.0747663551401869,0.0467289719626168,0,2.57043641275413,0,0,0,0,0,0.0186915887850467,0,0,0,0,0,0.00934579439252336,0,0,0,0,0,0,0,0,0.0373831775700935,0,0,0.00934579439252336,0,0,0.0186915887850467,0,0.00934579439252336,0,0.0373831775700935,0,0,0.0186915887850467,0,0,0.0280373831775701,0,0,0,0.0280373831775701,0,0,0,0,0.0186915887850467,0,0.0186915887850467,0.00934579439252336,0,0.00934579439252336,0.00934579439252336,0,0,0.0467289719626168,0,0,0,0,0,0.0280373831775701,0.0186915887850467,0,0.00934579439252336,0,0.0186915887850467,0,0.0186915887850467,0.00934579439252336,0,0.00934579439252336,0,0,0,0,0,0,0.0373831775700935,0.0186915887850467,0,0,0.0186915887850467,0,0.0280373831775701,0.0186915887850467,0,0.0186915887850467,0.0373831775700935
10.73125,18.3451388888889,0,1,0,0.0869565217391304,0,0,0,0.0869565217391304,0,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,2.37316004566365,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0,0,0,0.0434782608695652,0,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0,0.0434782608695652,0,0.0869565217391304,0,0,0,0.0434782608695652,0,0,0,0,0,0.0434782608695652,0,0,0,0.0434782608695652,0,0.0434782608695652
0.950694444444444,6.55277777777778,1,0,0,0.125,0,0,0,0,0,0,0,0,0,-0.0505625672815976,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0
9.97777777777778,4.35694444444444,0,1,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,2.30036039797193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0
10.0111111111111,10.3875,0,1,0,0.0760869565217391,0,0.0108695652173913,0.0108695652173913,0.184782608695652,0,0,0.0217391304347826,0,0.0326086956521739,2.30369558727807,0.0326086956521739,0.0217391304347826,0.0108695652173913,0,0,0.0326086956521739,0,0.0108695652173913,0.0108695652173913,0,0,0,0,0,0.0108695652173913,0,0,0,0.0108695652173913,0,0,0,0,0,0,0.0108695652173913,0,0,0,0,0,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0.0108695652173913,0,0,0.0108695652173913,0,0,0,0,0,0.0108695652173913,0,0,0,0.0108695652173913,0,0.0108695652173913,0,0,0.0108695652173913,0,0,0,0,0.0326086956521739,0.0108695652173913,0.0108695652173913,0.0326086956521739,0,0,0.0326086956521739,0.0217391304347826,0.0108695652173913,0,0,0.0108695652173913,0.0326086956521739,0.0108695652173913,0,0,0,0.0434782608695652,0.0108695652173913,0.0108695652173913,0.0326086956521739,0.0108695652173913,0.0434782608695652
10.16875,0.547916666666667,0,1,0,0.0416666666666667,0,0,0.0416666666666667,0.0416666666666667,0,0,0,0,0,2.31931929198521,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0.0416666666666667,0,0,0,0.0416666666666667,0,0,0,0,0,0.0416666666666667,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0.0416666666666667,0.125
11.2534722222222,6.63263888888889,0,1,0,0.03125,0,0,0.015625,0,0,0.03125,0.03125,0.015625,0,2.4206767230056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0.015625,0,0.015625,0,0,0,0,0,0,0.015625,0,0,0,0,0.015625,0,0,0,0,0,0.015625,0,0.015625,0,0.015625,0.015625,0,0,0,0,0,0,0,0,0.015625,0.015625,0,0.03125,0,0,0,0.015625,0.015625,0,0,0,0,0,0.015625,0.015625,0,0,0,0.015625,0.03125,0.015625,0,0.03125,0,0.015625,0.015625,0
0.0840277777777778,7.37916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47660784697331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439,0,0.0975609756097561,0,0,0.024390243902439,0,0.0975609756097561,0,0,0,0,0.0487804878048781,0,0,0
7.95486111111111,9.52638888888889,1,1,0,0.0416666666666667,0.0694444444444444,0.0833333333333333,0.0138888888888889,0,0.0138888888888889,0,0,0,0,2.07378320231755,0,0,0,0,0.0138888888888889,0,0,0.0833333333333333,0,0,0,0.0138888888888889,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0.0138888888888889,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0.0138888888888889,0.0277777777777778,0.0138888888888889,0,0,0.0138888888888889,0,0,0,0,0.0138888888888889,0.0138888888888889
15.1666666666667,6.54583333333333,0,1,0,0.0555555555555556,0,0,0,0.0925925925925926,0,0,0.12962962962963,0,0.0555555555555556,2.7191000372888,0.0555555555555556,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185185185185185,0,0.0555555555555556,0.0185185185185185,0.0185185185185185,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185185185185185,0.0185185185185185,0,0,0,0.037037037037037,0,0,0.0185185185185185,0,0.037037037037037,0,0.0185185185185185
20.2548611111111,6.63472222222222,1,1,0,0.0776699029126214,0,0,0.0679611650485437,0,0.0388349514563107,0.116504854368932,0.0776699029126214,0,0,3.00839481961367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388349514563107,0,0,0.00970873786407767,0,0.116504854368932,0.00970873786407767,0,0,0.00970873786407767,0,0,0,0,0,0.0194174757281553,0,0,0,0,0,0.0388349514563107,0,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194174757281553,0,0,0.0194174757281553,0,0,0,0,0.0679611650485437,0,0,0.00970873786407767,0,0,0.0194174757281553,0,0.00970873786407767,0,0,0.029126213592233,0,0.0485436893203883,0,0,0.0776699029126214,0,0.0776699029126214,0.0679611650485437,0.00970873786407767
26.1409722222222,13.5215277777778,0,1,0,0.0540540540540541,0.027027027027027,0,0,0,0,0,0,0,0,3.26350390039741,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0.0540540540540541,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.88125,11.2618055555556,0,1,0,0.0588235294117647,0.0588235294117647,0,0,0.0588235294117647,0,0,0.0588235294117647,0,0.0294117647058824,3.17309363221307,0.0294117647058824,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0.0294117647058824,0,0,0.0588235294117647,0,0,0,0,0,0.0588235294117647,0.0294117647058824,0,0,0,0,0,0,0,0.0294117647058824,0.0588235294117647,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0.0294117647058824,0,0.0294117647058824
26.79375,6.17430555555556,0,1,0,0,0.0357142857142857,0,0.0357142857142857,0.0357142857142857,0,0,0.0357142857142857,0.0714285714285714,0.0714285714285714,3.28816865136415,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0,0.0357142857142857,0,0,0,0,0.0357142857142857,0,0.0357142857142857,0,0,0,0,0,0.0357142857142857,0.0357142857142857,0,0,0,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0,0,0.0357142857142857,0,0,0,0,0.0357142857142857,0,0.0357142857142857,0,0,0,0,0,0,0.0357142857142857,0,0.0357142857142857,0.142857142857143
27.01875,7.39930555555556,0,1,0,0,0.03125,0,0.03125,0.03125,0,0,0,0,0.015625,3.2965310694338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0.015625,0,0,0,0,0,0,0.015625,0,0.03125,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.015625,0,0,0,0.03125,0.03125,0,0,0,0,0,0,0,0.015625,0,0.03125,0.0625
17.0638888888889,16.4159722222222,0,1,0,0.0416666666666667,0,0,0.0833333333333333,0,0,0.0416666666666667,0,0,0,2.83696446971377,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0.0833333333333333,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0.0416666666666667,0,0,0,0.0416666666666667,0,0.0833333333333333,0.0416666666666667
27.9701388888889,8.35069444444444,1,1,0,0,0,0,0,0,0,0,0,0,0,3.33113747283933,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0.0769230769230769,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.9645833333333,24.4506944444444,0,0,0,0,0.0204081632653061,0,0,0,0,0.0408163265306122,0,0,0,3.60996024702164,0,0,0,0,0,0,0,0.0612244897959184,0,0,0,0,0,0,0.0204081632653061,0.102040816326531,0.0408163265306122,0.0408163265306122,0,0,0,0,0.0408163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204081632653061,0,0,0,0,0,0,0.0612244897959184,0,0,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612244897959184,0,0,0,0,0,0,0,0,0,0,0
33.1569444444444,13.5375,0,0,0,0,0.024390243902439,0,0,0,0,0.024390243902439,0.024390243902439,0,0,3.50125218019645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487804878048781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439,0.024390243902439,0,0,0,0.024390243902439,0,0,0,0,0.0487804878048781,0,0,0
33.8340277777778,9.25694444444444,0,1,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,3.52146703505465,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0.0454545454545455
34.8701388888889,7.29583333333335,0,1,0,0.0588235294117647,0,0,0,0,0,0,0.0588235294117647,0.0588235294117647,0,3.55163084372777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0.0588235294117647,0.117647058823529,0.117647058823529,0,0,0,0,0.117647058823529,0,0,0,0,0,0,0,0.0588235294117647
34.8833333333333,39.2625,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5520091602239,0.0555555555555556,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.0555555555555556,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0
28.0993055555556,38.2638888888889,0,1,0,0,0,0,0,0,0.103448275862069,0,0.137931034482759,0,0,3.3357448627089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448275862069,0.103448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448275862069,0,0,0,0,0.103448275862069,0.103448275862069,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,0,0.0689655172413793,0.0344827586206897,0.0689655172413793,0,0
12.9506944444444,4.43333333333333,0,1,0,0.0294117647058824,0,0,0,0,0.0294117647058824,0,0,0,0,2.5611494117614,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0.0294117647058824,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0
28.8715277777778,13.5534722222222,0,1,0,0.0126582278481013,0.0253164556962025,0,0.0253164556962025,0,0.0126582278481013,0.0379746835443038,0.0759493670886076,0.0506329113924051,0,3.36285591149108,0,0,0,0,0,0.0253164556962025,0,0,0,0,0,0.0126582278481013,0,0,0,0,0,0,0,0,0.0506329113924051,0,0,0.0126582278481013,0,0,0.0253164556962025,0,0,0,0.0379746835443038,0,0,0.0253164556962025,0,0,0.0379746835443038,0,0,0,0.0253164556962025,0,0,0,0,0.0253164556962025,0,0.0253164556962025,0.0126582278481013,0,0,0,0,0,0.0632911392405063,0,0,0,0,0,0.0253164556962025,0.0253164556962025,0,0.0126582278481013,0,0.0253164556962025,0,0.0253164556962025,0,0,0.0126582278481013,0,0,0,0,0,0,0.0379746835443038,0.0126582278481013,0,0,0.0253164556962025,0,0.0253164556962025,0.0126582278481013,0,0.0253164556962025,0.0506329113924051
35.1708333333333,6.59375,1,0,0,0.0263157894736842,0.0263157894736842,0,0,0,0.0526315789473684,0,0,0,0,3.56021714064173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0.0526315789473684,0,0,0,0,0.0263157894736842,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0
1.06736111111111,-0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651893509685497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0104166666666667,-0.345138888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56434819146784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
